Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Classification
-1.340469706,1.087282699,-0.51031078,1.01767308,1.277829081,1.580453968,3
-0.184486651,-0.41921718,1.430887573,-2.034629786,0.293239801,0.028386517,3
-1.562697541,-1.09996697,-0.841984699,1.381211823,0.471210263,1.099158895,3
0.244803354,0.41223835,0.319365302,-0.647556343,1.143311157,0.605014675,2
-0.365240541,-0.321588117,1.801226417,-0.500861384,1.480009116,-0.824685581,3
-0.493211343,0.282564351,-0.963784088,0.641133143,1.23488066,-1.079272171,3
-0.868334327,-1.235826332,0.841836383,-0.461822748,0.808521023,-0.86161975,3
-0.612213633,-0.05202821,-1.393074979,0.083129878,1.845890721,-1.025982928,3
-2.141346025,1.15271086,2.024578497,0.50217752,0.875937523,0.992695177,3
0.196419091,1.047902085,-0.981844408,0.483846308,1.391701303,-0.614499069,2
0.355967459,0.387292758,-0.321556173,2.832148262,2.148806748,0.684839981,3
0.817096897,1.299915893,-1.01994881,0.58582649,0.042473052,-1.450445029,1
0.25743315,0.474480439,-0.227234823,1.504012287,2.138161433,-0.326837964,3
-0.207236823,-0.252786771,0.872862868,0.270493037,-0.178175671,1.33972255,3
-0.114435434,-0.354271768,0.924631369,0.339254319,2.642767609,-0.709848972,3
0.612132227,0.51019655,-0.209595076,2.061247784,0.22544933,-1.264566287,3
1.019719307,-1.276504969,2.470143044,1.190517892,1.2553659,0.129237646,3
-0.314460397,-0.602309487,0.192809042,2.165400473,1.314680369,-1.601143286,3
-1.534211842,0.080500612,0.789709657,0.899705872,0.580428004,-0.84984231,3
-0.437918767,-0.01397605,1.330551814,-0.734737076,0.739421561,-1.224536401,2
0.467239144,-2.044822305,-1.66813078,-0.718891001,0.705829412,-0.838023875,2
0.508684155,0.851977267,0.985259789,2.659164429,0.759490073,3.237996534,3
0.163110649,-0.216698788,0.030518322,1.637684796,1.210828075,1.647179581,3
0.251098242,0.935428072,-0.992935429,1.017646881,0.069125937,-0.959226991,3
0.903321394,0.396302104,-0.8038093,0.22025289,1.694652198,-0.526821571,3
-1.002198772,1.601034089,2.610612681,1.25021388,0.056331029,-1.694440101,3
-0.457536658,1.002350967,-0.393358528,0.071120018,1.647154992,-0.795802634,3
1.003823864,-0.4121515,-0.63783327,1.599208421,1.337275662,0.997505622,3
0.638404077,-2.028476797,-0.295825558,0.056972505,1.654350498,-0.070093683,3
0.048467013,-1.197439052,-0.045379072,1.289705653,-2.735909101,-0.814234073,1
0.665182501,-1.12270857,-0.597058505,0.595834034,-1.541091573,0.973409243,1
1.830915765,-0.052350406,1.819919294,1.939291035,2.090115717,0.863784506,3
-0.858961192,-0.99677724,-1.024375315,0.686944188,0.880756079,1.467972615,3
-0.007173377,3.016188133,0.341906112,1.84177278,-0.953907858,-1.294441324,3
0.247403005,-0.571600173,-0.674850836,2.636391075,0.331752989,-1.407806483,3
-1.025877957,-1.126239298,-0.589233043,1.479422111,0.66811821,-1.872406222,3
-0.444535627,-0.971875757,-1.275994779,0.117852748,0.78164918,-0.347159123,3
0.053406122,-0.545487566,-0.556590792,2.512817647,0.786282811,-1.390522288,3
-0.956134528,-1.798967842,-0.369461006,2.487379237,1.884310616,1.763562631,3
1.029818266,0.441515219,1.221432689,-0.413148226,1.213627834,-0.035275733,3
-0.575683607,0.276230998,1.511020023,0.570156049,0.429628887,0.485957131,3
0.890355322,0.704445827,-0.477509989,4.186598986,1.245696427,2.960582415,3
0.263646807,-0.409468467,-0.135429728,1.183838789,1.779475597,-1.592092046,3
-0.980713688,-2.083537121,0.612350138,0.613250325,2.007321622,-0.905951411,3
-0.399450455,0.49713525,0.035453771,2.160401888,0.36632518,-0.786520152,3
-0.587685514,-0.349629305,0.981677826,0.611135157,0.29035966,0.961401481,3
-1.001137136,-1.242872998,1.515944078,1.697289587,0.848060348,-0.97824187,3
-1.527870086,0.382446966,0.343247841,1.442194416,1.322329962,1.22569979,3
0.356562381,0.029942976,-0.120590447,0.969428472,1.567434676,-1.038570523,3
-0.16334104,0.379695993,-1.295930546,0.497390238,0.403608997,-0.973733164,3
0.799774134,1.774493982,-0.249756059,-2.026834228,1.996554914,-3.420181832,3
-1.727394089,0.314693665,-0.068403902,-0.841430218,-0.038696025,0.683791662,3
-0.050697305,0.201028819,0.549097064,0.583289869,0.725116672,0.953807319,3
0.119764711,-0.783085277,0.704866177,0.803141557,1.306834826,-1.266189456,3
0.458736119,-1.087805665,0.822877574,2.755026712,1.262871604,2.230156167,3
0.419630146,1.072645434,-0.980780725,1.609000089,1.340966354,1.283079189,3
0.88092374,-0.570918848,0.199153463,1.585025544,0.662430942,-0.93785214,3
-1.640040355,-0.295750127,0.695773467,2.286324169,1.204521479,0.641235004,3
-0.145776566,0.561417127,0.100558229,-0.14655238,0.736204066,0.050324409,3
-0.737877601,-0.048232395,-0.563517093,1.043512836,0.470550902,2.267134689,3
-0.526433446,0.763370607,-0.252639751,1.540951802,0.576959959,2.162142207,3
-0.137223306,1.596390481,0.976821475,1.551992086,1.312239465,0.913256192,3
-0.339879792,-0.586196734,0.726188465,1.074371906,1.514322416,-1.350130274,3
2.418772885,-0.447896555,0.132478705,1.893771603,0.176041127,-1.37780597,3
-1.000364944,-0.085690146,-0.843330775,0.281975605,1.122786972,-1.06367448,3
-1.287114595,0.462690899,-0.223375231,-0.14906083,-0.299443929,1.175966545,3
2.017670598,0.349064024,0.601128153,-0.234325958,-0.235569352,2.486047992,3
0.279818127,-0.146210697,-0.714601847,1.786376678,0.572833798,-1.192052119,3
1.155725292,0.338786331,-0.094785779,-0.419159998,0.595952724,-0.564624757,2
-0.170383987,-0.167864644,2.459657143,-0.050132639,1.320813555,-0.25648707,3
1.703497462,-0.955456342,0.103126,1.00091273,0.422073842,-0.840912035,3
0.320526439,-1.020690599,-0.365742364,1.529628444,1.673745038,1.247665764,3
-0.934269875,-1.578064887,1.237955758,1.046681767,1.13626258,0.191079496,3
0.273439377,0.881098878,-0.88718452,0.072216503,1.019785011,-0.754070276,3
0.453250697,0.714840412,-0.250753053,1.493862083,1.318349198,1.255086483,3
1.500732851,2.51527546,-0.350158122,2.475792539,1.578466701,-1.538329656,3
-1.321482648,-0.69660098,1.676035262,-0.285074004,0.416613639,-0.692244471,2
1.326231191,0.026082494,-0.075309451,1.271962959,1.053788246,0.173836289,3
0.87365823,-0.108164175,-1.665464011,0.922239432,-0.178708871,-0.562605774,3
0.23198963,-0.215893769,-1.159033891,-0.488846815,0.321145966,-1.131354902,2
0.275227856,-0.25330131,-0.318699996,0.504659993,-0.1155061,-1.517217237,1
0.706187739,0.447972607,1.676215955,0.242532366,0.521111819,1.024934474,3
-0.933507075,-0.605395948,1.523657722,-0.668230264,2.936596978,-1.415226925,3
-0.228957111,-0.034165185,0.60748893,2.166831592,0.233279229,2.029087345,3
0.50789151,1.144162142,0.574526875,1.616274114,-0.074149802,-0.65042199,3
-0.75728252,-0.767205947,0.963169057,0.435877184,1.56864641,-1.328610364,3
0.912723164,1.193556782,-0.659270856,-0.66007905,-0.381323857,-0.052296783,3
2.123033098,-2.126925793,1.076122419,1.877316246,1.496391434,1.451402788,3
-0.413709313,0.447515287,0.296917021,-1.400390571,1.112620339,-1.51595646,2
1.318496734,0.50670603,0.448567254,1.020790219,1.850386934,-0.961374645,3
-1.419308725,0.630180899,0.247371269,0.212487206,1.547409644,-0.507958238,3
-0.624548381,0.35244677,-1.943074559,0.369635332,1.577779297,-0.844174166,3
-1.03462261,0.564952369,0.471678107,1.721813853,0.272292098,1.154739444,0
0.368359574,0.110578948,0.036464512,1.953005972,1.205637233,2.689697456,3
-1.037968123,-0.160020575,0.84510689,-0.901307271,1.13417039,-0.274808056,2
0.09856646,-1.211810201,-0.591045185,1.609537487,1.415770364,0.785015925,3
-0.258390967,-0.732925251,1.666548686,0.175865251,0.513184791,0.144925446,3
-1.489247237,-0.801429161,-0.252859334,1.686622712,0.841684617,-0.856587722,3
-0.339972462,-1.467822214,-1.388427313,0.755771676,1.848504703,-1.022821479,3
0.61057912,1.636529696,1.632982515,1.038627944,0.586873912,2.520147919,3
-1.018629565,0.973894391,1.028040174,0.379211888,0.084408256,-0.007788905,3
0.046092592,0.368636676,2.176104254,0.888547775,1.926843389,-1.146001071,3
0.818173518,-0.083199222,-0.502171974,-0.013685696,1.274070189,0.764056394,3
-0.074751509,0.063831158,-0.413964263,1.465524207,1.678898248,0.823678794,3
-0.658261562,-0.665275289,-0.405541907,0.650095611,1.387835265,-1.773000771,3
-0.121532413,1.855012739,0.992446362,1.426464811,0.304434364,3.628729597,3
-0.827088567,-0.066601473,-2.375325197,0.91664605,0.933206441,0.705176223,3
-0.818988324,-0.443216974,-0.838864661,-0.362463956,1.152252499,-0.077139513,3
0.680720189,0.238773541,0.525355271,-0.079711763,0.733918717,-1.206886706,3
0.406113189,-1.532026351,-1.177405074,1.776404777,0.637141651,-0.603217572,3
0.548571053,-1.195466646,-1.833932763,0.937309758,1.108133395,-1.374039591,3
0.660859233,0.432678242,-0.733867152,-0.192482275,-0.145966747,1.797970235,3
-2.074528979,-0.581306668,1.896882145,1.1583902,0.820461863,-0.046775417,3
-0.152688272,-0.762908795,-0.322827013,-0.963854438,0.536230263,1.47389866,2
-0.434413529,-0.40540593,-0.3210987,0.536485605,-0.812799178,1.112858306,1
-0.423188765,0.248088391,0.936491619,-1.417712717,-1.846161975,-1.585886792,0
0.893057087,-0.43534212,2.036850695,0.217680473,1.325086669,0.305353379,3
0.722532069,1.378783565,-0.308898865,1.501520096,0.037364203,-1.006955689,3
0.600293775,0.792778219,-0.721117639,0.074990412,0.841704401,-0.930516813,3
-1.182825277,0.321896979,-0.929244776,1.743786646,0.602513985,1.133215168,3
0.27905754,-0.79205189,-0.584104952,-1.173718435,-0.923757125,0.713075016,0
1.145610398,0.550123109,2.018393358,-1.554709504,-0.243211874,1.496264276,2
1.313859339,-0.435926791,2.582762663,0.846026216,0.485238509,-0.706834144,3
0.842839537,-0.535800779,-0.996037344,1.617628817,0.43684423,2.488481517,3
0.943067591,-1.687530908,-0.424657186,0.676730745,1.345434224,-0.934031136,3
-1.749355987,0.188984406,-0.065860676,1.604980196,0.936020945,-1.298562253,3
1.430397814,1.668658504,-0.228845501,-0.296381916,0.59814647,-0.099177311,2
0.422481232,-0.744936522,0.319199059,0.56850036,2.66051436,-0.373989707,3
1.216364575,-1.24194119,0.538996119,0.367510102,-1.079112982,1.575601276,3
0.179302353,2.412086936,1.224101421,0.724907629,-0.085188244,3.005497775,3
-1.582697803,-1.400373803,-1.669867051,4.342862498,1.77510397,2.689116824,3
0.495623497,-0.456963704,2.232624585,1.317655448,1.165030492,0.63833094,3
0.184718644,-1.194125422,0.461898536,1.349240532,0.349779113,-0.679692786,3
-1.958732958,0.823067384,1.211735297,-2.043393973,-0.017429045,0.719140532,2
-0.371753375,0.173129121,-1.197400972,-0.85440297,1.999596813,-0.229040987,3
-1.333812759,1.437690671,1.071724914,0.028866638,2.463629908,-1.328344855,3
0.497101512,0.71740673,-0.19116533,1.189711867,1.712195403,-1.258497814,3
1.297212015,1.508619404,-0.976415806,1.551729236,1.231592077,1.107066318,3
0.704882291,-0.249685803,-1.239399134,0.880204767,1.443636309,-1.426220807,3
1.906457975,1.820226943,0.429370401,1.04092203,1.666853236,-1.384424472,3
0.88772313,-0.691690199,1.226583701,1.407798315,1.33447209,-1.153621311,3
0.211702267,-1.840904313,0.692090683,0.896201102,0.456445506,-0.959048055,3
-2.323672209,-0.650372872,-0.244232146,0.050385476,0.232386651,-0.759665098,3
-0.589480807,-0.459584507,-0.766180032,-3.320472202,1.770606677,2.297360367,2
-1.15607149,-0.485797043,1.51271118,0.063959376,1.97475343,-0.990124421,3
2.019766386,0.160376145,0.361498332,-0.470897662,1.891229917,-0.417286876,3
-1.157847672,0.406588355,-0.236649085,0.086452135,0.526045946,1.240507312,3
1.27982523,2.792821273,-0.032745937,3.095642253,0.889085336,1.388142604,3
1.213182046,-0.4316765,-0.127788492,-0.682297141,1.211082339,0.164335883,3
-1.033450421,0.335463594,-1.09756734,0.284906587,1.186640862,-0.655823699,3
0.571837002,1.465694422,0.365322969,1.991922558,-0.095060326,-0.9922475,3
-0.750077829,0.819225822,1.256491004,1.037449502,0.0086836,-0.417936896,3
-1.984304682,-1.77342913,0.575757026,-0.030591935,1.472384952,-0.901184763,3
-1.441715774,-0.031591348,-1.547179818,0.288317344,2.269336095,-1.017637548,3
-1.323084459,1.10456518,1.132674663,0.507812831,0.340959983,0.327035023,3
-0.503605921,-1.375330767,0.536182198,1.768489748,1.51057938,1.598646683,2
2.28825548,1.282911322,0.49917927,0.732162775,0.991123993,1.505874263,3
-0.664521436,-1.16596298,-0.775179844,1.613780343,-0.27579299,0.638104061,1
0.929354145,0.035024108,0.22963098,2.482636823,-0.305237834,-0.862299779,3
-0.118126546,-1.943645522,-0.220470126,2.388536044,1.266361141,1.005604129,3
1.259123196,-1.586529368,1.084043519,1.481845527,1.408692462,0.752646226,3
-1.156818403,-0.482343456,-1.486762926,0.553979529,1.343298606,-0.915092367,3
-0.316795982,1.027008509,-1.201221956,-1.126423342,1.075495997,-1.371110975,2
0.650097105,-0.438739093,0.391861024,-0.937516793,1.660822315,-0.256524513,2
0.524480587,0.469912422,0.133529651,2.454484244,1.981701375,0.753789701,3
-0.098864843,-1.412460206,1.166115646,-1.089672754,0.731923996,0.452295643,3
0.020677412,0.204332431,-0.472608349,0.83472222,2.198463191,-1.190558945,3
-0.938998655,-0.594322787,1.31618857,0.970265629,2.662653946,-1.459094357,3
0.390773807,1.000986726,-1.038546883,0.309966533,1.856051086,-0.614051794,3
-0.446600311,1.418854669,-1.041012441,0.795271037,0.767754108,0.772290146,0
-0.261815142,0.23926479,-0.819106805,-0.889032007,0.4664905,2.049861417,2
-0.220233059,0.520179714,-1.003804333,0.936372648,0.075296432,0.615102232,0
1.862351317,0.824250082,0.55446741,1.123456266,0.926652385,-1.107443553,3
-0.536907523,0.102145477,0.723762639,0.944414736,-0.434931984,3.513894785,3
0.57583692,-0.939872437,-0.228836089,2.880839016,1.075427669,2.715889317,3
-1.052318852,-0.092950461,-1.878490024,2.041919636,0.331583517,2.833148409,3
-1.54514897,-0.270243847,0.23679791,1.475328596,-0.212346786,2.525411112,3
-0.380652666,0.952759264,1.129685401,3.112366359,1.145426063,2.694547711,3
-0.62244757,0.459829482,0.777303547,0.198927481,1.609861035,-0.645578427,3
1.118945811,0.465400877,0.650756053,0.864747984,0.84948949,0.863132239,3
-0.463407471,-1.049749731,0.214872881,0.376286179,1.63294002,-0.65748612,3
-0.073242037,0.818726341,0.186381757,0.867999631,2.039849752,0.096171234,3
0.443084503,-1.221260225,-0.449038559,-1.243983281,0.706127835,-1.100494113,2
-0.484336932,0.69856159,0.067221998,0.788957886,0.465472431,-1.23312375,3
-0.320042611,-1.045336398,-0.348094035,1.509959567,0.028450541,-0.888320899,3
-2.018431799,1.502077334,0.00404362,0.800394275,0.087204882,-0.616314353,3
0.253576547,-0.377490831,1.06474247,1.537677142,0.99028404,-0.775018183,3
1.240093262,0.670465041,-0.896407958,2.726280949,1.861671947,1.343532678,3
-0.619293878,0.075578266,-0.855429676,2.430353367,1.235434754,-1.127006316,3
-2.110326776,-0.034013022,0.209240926,1.127329861,-0.299902698,-1.271828046,3
0.958620555,-0.355404901,-0.780037142,1.96899892,1.636301022,1.844409034,3
-1.662784844,0.495620347,-0.712228601,-1.429308062,-0.971504217,3.069056663,2
-0.163507344,0.880605219,-1.395526718,-1.825172351,2.433152349,0.443727146,2
-0.535693665,0.626699409,1.939768937,-0.167098949,2.136482515,-0.924150577,3
-0.184553495,1.810548066,0.247259689,-0.056169513,0.23152296,-0.807097415,2
0.754237352,-0.80530545,-0.475590353,-0.250085617,0.718721509,0.396557878,3
-0.900718642,-1.610032843,-0.829580615,1.924134625,-0.899851719,-0.572759701,3
-0.445646214,-1.04357164,1.287670437,0.935363234,1.957539368,-0.994483435,3
0.356466193,0.31040941,-0.039233154,0.464820492,1.885082814,-1.691008226,3
-0.277700931,-1.254180947,-0.942341066,-2.534240168,1.135866054,-0.967177164,3
-1.200743947,0.084676073,-0.425638806,0.703961072,1.902780697,-1.686660861,3
0.5170931,-1.94756672,1.503015351,0.94439961,0.646487406,-0.77363988,3
1.404583694,-0.710432178,-0.837005101,1.410469787,3.622486901,-2.536931401,3
-0.99255692,0.220470523,1.214366461,2.234514277,2.057603505,-0.839587618,3
0.268938545,-1.998003738,-1.656363649,-0.022687033,-0.287477144,0.595655196,2
0.51611645,-1.783674408,0.075596408,0.817473884,1.482919289,-0.396963054,3
0.752514313,0.473486236,-0.583510457,2.012569271,1.426484468,1.037040103,3
0.056071899,-0.666465759,0.497043872,1.811826362,1.124377474,0.709783003,3
-2.149917444,-0.450731676,-1.617664478,-3.398929126,2.540620274,2.217244447,2
-0.242427435,-2.195541196,0.990106115,0.848431321,0.282466539,1.630385888,3
1.100921994,-1.171768245,1.44546399,2.647432909,0.749165838,2.922086003,3
-1.224290909,-1.602112568,-0.225295006,1.201335609,-0.607252983,-0.430615768,3
0.232137274,1.559188304,1.246520014,-0.657609875,0.862966118,-1.265209069,2
-0.45787137,-0.071885993,2.079584223,0.105655631,0.374882364,2.23789359,3
-0.694879784,-0.0380362,2.662310807,2.206488343,0.481157792,-1.224184141,3
0.952018974,-1.031802696,-0.553971491,1.630508939,1.546688539,0.714523089,3
1.185300805,1.066096689,-0.06843387,0.338785226,1.253621749,-0.649457559,3
-1.189250466,1.052323121,1.046926939,2.751477433,0.901282176,2.586673418,3
1.098822397,2.126761147,1.390367114,2.72703602,1.030978206,2.059394575,3
0.658382709,0.314276901,0.875558243,-0.943088422,-1.059220635,-0.981763373,0
0.876236006,0.646541354,0.325966962,0.149642588,2.152788408,0.596430211,2
-1.334846582,-0.94819002,-0.300116275,1.698924125,1.901969931,-2.142191741,3
0.33338186,0.545585477,-0.606266598,0.060964755,0.413298645,1.183426454,3
0.538987333,-0.263174927,1.623909269,-0.24025188,1.749149505,-0.38753497,3
-0.388351854,1.902797483,0.945573294,2.259051799,2.889836817,-1.520660308,3
0.021882592,-2.266786915,0.706604124,-1.22817468,1.300901552,-0.481879929,2
1.237827568,-0.790079294,-0.571840299,-0.679901705,0.594013602,0.340668666,3
0.131077051,0.234779456,0.42938669,-2.047111141,1.549591314,-0.579796261,2
-0.81345882,-0.406315312,-0.499261355,0.943911102,0.036866007,-1.067731251,3
0.744628829,0.410667703,0.222208797,3.624949906,1.243087428,2.085244154,3
-1.508086952,1.453944832,-0.736708744,1.087689807,1.54668366,0.63431357,3
0.688191668,-0.394301104,-0.964094126,-1.383779552,0.888065751,1.957183799,2
-0.236913546,0.941644876,1.99435998,0.313907421,-0.394016581,-0.77028593,3
0.168619735,1.941096434,0.336514315,0.102769753,0.456916642,-1.109861542,3
0.353999549,0.396865456,-0.799683022,0.181347723,0.457549395,1.418414311,3
1.140230341,-0.027688748,-0.733681969,3.12843436,1.270313849,1.45434242,3
0.541639891,0.664787055,0.608573849,-0.738853296,0.663378164,-0.531736466,3
-1.628284269,-1.549061151,0.777905191,-1.318259923,0.427090851,-0.273203397,3
0.456791602,0.157573386,-0.273401378,2.133341358,0.659248612,-1.637253274,3
0.404385035,-2.718557295,-0.539829786,0.864394137,-0.176226878,-0.219403007,3
0.677540554,1.107496632,-0.558332574,-0.376991132,1.790264587,-0.654307337,3
-0.73949842,-0.105080125,0.899411777,1.709450684,-0.203443883,2.846228086,3
0.724492934,1.082331065,1.544717367,2.643359225,0.294952466,3.404194092,3
0.154617535,0.746883631,-0.317427804,-1.534720083,1.331400907,-2.288679973,2
-0.733608392,0.36121842,1.972886041,1.038961884,0.529842887,-1.208806324,3
-0.151398474,1.298646567,0.254099925,1.775459418,0.664501464,-1.31450133,3
0.163943938,-0.886870105,-1.003003439,0.787115642,1.429704317,-0.950327599,3
0.094888946,0.736944611,0.035223306,-1.654630885,-0.293643211,1.264520255,2
-1.638694812,-0.333980921,0.202861109,1.541140809,1.578694042,1.402952287,3
0.994956018,-0.399649622,-0.963598488,2.15124986,-0.568189444,-1.525053545,3
-0.29599743,1.818392915,0.502408269,1.70838804,0.183602055,1.939973281,3
0.900216421,-1.41043833,0.369720219,-0.14079027,1.363311001,-1.210019971,3
-1.755670012,-0.236492193,0.83863491,0.614299493,0.52408174,-0.953700575,3
-1.307537886,-1.695092692,1.011653533,0.820665483,0.366015522,1.110548144,3
1.40018227,1.221440693,-1.049453133,-0.605050258,0.186802422,1.001017572,3
0.651244231,-0.415272688,0.762703538,0.796032294,1.331869176,-0.993846055,3
-0.35978612,0.894631351,0.4387234,0.051894246,0.509213554,1.330772599,3
1.848387735,0.728895097,-0.970318939,0.643348253,-0.861118845,0.539619622,2
-1.217076382,0.292266634,1.811748071,1.456064151,0.601823814,-1.618256206,3
2.933192844,-1.250283393,-0.10466494,1.272890609,1.626685041,0.562426641,3
-0.812535693,-1.157961917,-0.972950105,-0.11902537,-3.25727203,3.463110085,2
0.816246187,1.420018128,-0.361699541,0.59267399,1.844538065,-0.438912213,3
0.9854888,-0.177876605,-0.454109703,-0.090366194,-0.26307009,2.338664711,3
2.21527772,-2.096564671,-0.388143539,-0.098150284,2.044627179,-0.560510815,3
-1.318771646,0.28477521,-1.631478541,-0.314671363,0.090315196,1.205457224,2
0.840723417,1.833103785,-0.423796061,-0.348583321,0.423736741,-1.362434467,2
0.036789185,0.471474872,1.46799291,0.376218045,1.000630099,-0.860068348,3
0.958486855,0.067734951,-0.204590276,-1.29537689,1.620300757,-1.335890577,3
0.845173964,0.218086202,-0.265969995,1.369136656,0.497496473,-0.661163668,3
-0.007074035,0.330207022,1.4985538,0.965393546,1.623575039,0.751035899,3
0.223361821,0.602251554,0.724711534,1.488133234,1.525275866,-0.923757009,3
0.941377992,0.747531799,-1.074742958,1.601736154,1.285026797,-1.537355056,3
0.775804653,-1.395449652,-0.266094615,-0.100485844,-0.134096988,1.118463304,3
-0.213093173,-2.312065574,-1.016776616,0.714529025,1.200985158,0.271694848,3
1.518450482,-0.866215405,0.131593969,-1.308040463,0.514894115,-0.671810591,3
0.383631969,1.403554997,-0.597341237,1.814596605,1.144071493,1.239911401,3
-1.121358588,1.414081613,-0.061559994,2.002181076,0.417587279,-1.157442461,3
1.706268026,-1.079820194,1.641857605,0.939594836,2.498470448,-1.446835907,3
-0.522514008,1.141013,-0.33851558,0.996490693,1.790669904,-1.423612007,3
-1.014815985,-0.076943059,-0.055433103,1.137135149,1.000334748,0.845754781,3
-0.863785339,1.833743007,0.698564981,0.011290268,0.841149184,0.607619116,3
-0.219548164,0.633300523,0.063474675,1.071265533,1.51086015,-0.080310289,3
-0.403367136,-1.161252718,0.195313444,-1.811846171,1.707055541,-1.282045187,2
-0.581580733,-1.084303885,0.003347138,0.258375187,1.825682904,-1.973490082,3
0.274678853,-0.631890196,-1.125407287,1.026476081,0.812637305,0.163648871,3
1.206922379,-1.259013453,-0.371872733,-0.16630022,1.243195832,-1.198739117,3
0.160389931,-0.409621737,0.917594048,1.780712545,0.033265153,-1.408503441,3
-0.624469391,0.038222578,-0.453515336,2.215675831,1.902193392,0.686226126,3
0.775425872,1.565820135,-0.092182278,-1.028940212,0.086157005,1.255365515,3
-1.376417293,-0.115014076,0.392814028,-0.152637748,0.559126134,1.222057018,3
0.484578168,-0.998102221,1.154306313,-0.231347868,1.394380462,0.419821353,3
1.18212385,0.30128035,-0.854757131,1.414045414,1.198552278,-1.642632392,3
-1.360098207,1.237377234,-0.013951619,1.705286637,0.675850671,-0.681944714,3
-1.054529253,-1.470905153,1.008767928,0.611468407,0.064479291,-0.658174098,3
-0.352025633,0.039555512,0.480223299,0.990364626,1.735824181,0.642811447,3
0.637848815,0.69479755,-0.324985058,-1.4542336,-0.752436077,0.667251594,0
0.229563282,0.305280572,-0.94236705,1.248538389,-0.343058328,-0.725744615,3
1.154853191,1.299178989,0.674882488,-0.040276577,2.034916691,-1.503221957,3
-1.115882047,-0.497455381,-0.908430739,-0.535037553,2.568510395,-0.218457447,3
-1.270298871,-1.585323433,0.635808459,1.008116267,2.138078543,-2.236099563,3
-1.496103164,-0.03357575,0.4983904,1.07813982,0.369186427,-0.380880523,3
0.200258928,0.419831988,0.066889904,0.007119589,1.727533626,0.00151669,3
0.661462045,0.076537608,-0.251809343,2.488620369,0.901819229,0.223699003,3
0.862030689,-0.697857745,1.686970079,0.727424711,0.193021538,2.573836544,3
-0.514148417,1.401565617,0.280582767,0.551367783,0.853990098,0.725853141,3
2.809073433,-0.480523384,-0.559530322,1.273465563,1.676138469,1.021541222,3
-0.236105702,-0.346841024,-0.073973124,1.573654283,0.491156486,-1.010608242,3
1.634453085,-0.461603949,0.257357384,2.861675025,1.394533564,3.594428992,3
-0.15492866,-0.317654954,0.523659522,1.851058854,0.757318972,1.908680893,3
1.492393975,-1.164983364,0.838676037,2.439567651,0.195421108,-0.823784422,3
0.318284442,0.719755538,0.142452895,0.779052261,3.337205149,-1.282260824,3
0.829178849,-0.970305047,0.156305479,0.913658811,0.966476915,-0.854162136,3
-0.41847492,-0.488252461,0.094636738,1.388026564,1.679624014,-1.704921539,3
0.033769009,-1.050042654,0.891145696,0.560528115,1.041421717,-0.434840825,3
-0.372306114,-0.645828122,2.498486259,2.141537411,-3.479526994,0.892404559,1
0.837127495,-1.006042185,-1.783820417,-0.08901143,2.150954709,-1.162426408,3
0.422745136,1.374955516,-0.673750753,-2.194471294,-0.759641955,1.168894265,0
-0.847915648,0.964955668,-0.306407999,0.095720229,0.867030269,0.712043938,3
0.819445058,-0.357807368,-0.971116938,1.110433127,0.753546257,0.970827224,0
0.585988248,-0.339156672,0.536469601,1.679098905,1.211481052,1.661024247,3
-0.953076047,-1.019300905,0.510346141,0.992054049,0.912290723,-0.858973675,3
-0.232497723,0.564730771,0.358169917,-0.813631875,1.058128009,-0.198846565,3
-0.526452187,-1.164529035,-0.207996854,1.251323129,2.083066191,-0.518752802,3
-0.300996696,0.032879892,-0.39603746,4.113122241,2.969424317,0.162708928,3
1.68956434,0.395573368,-0.459970506,0.728514148,-0.243670422,3.112544085,3
-0.192347627,-0.134400831,-0.893833339,0.029050253,-0.768550798,-0.222134267,3
-0.155872303,-0.324578932,0.706023898,-2.350876613,1.159261921,-2.025503665,3
-0.322280205,-0.110497832,-0.729679483,-2.276137158,-1.809860303,1.120961155,0
0.118463099,0.403386938,-0.236711005,0.874293672,1.033611557,-0.794965626,3
0.029473044,0.01270668,-1.142905973,1.599669003,1.587047248,-0.640706395,3
-0.805603254,-0.038098244,0.246985055,2.674661943,-0.471092129,-0.918743882,3
-0.116123117,-0.625572348,-0.448059686,0.297384799,0.245014848,1.197617497,3
-1.718562647,-0.38690487,1.632203351,1.617178017,-1.500129219,4.81933959,3
1.776302087,-0.593232578,0.673382689,1.454155259,2.137434712,-0.980763176,3
-0.456173283,-0.349668683,0.360297065,-0.901335118,0.946414903,-0.339956426,2
0.003621294,-0.930949028,-0.511749647,1.000459065,0.602818692,-1.242025244,3
0.071923775,-0.503695937,-0.868512414,0.91506457,-0.325327136,-0.802624347,3
0.021054616,-0.435882554,2.08891675,0.697022176,1.13299465,0.225299095,3
-0.799665536,0.332416205,-0.072926683,-0.984094139,0.755889327,-0.611859425,3
-0.351853826,0.412322865,0.393983375,0.481875518,1.827808366,0.324672487,2
0.561163813,0.252913205,-0.294520263,0.389483542,1.97546051,-0.878352984,3
-1.587563249,1.528196683,0.287267901,1.638552867,0.927376944,1.321391631,3
-1.152246974,-1.418022124,-0.632005685,1.195013525,0.538850426,-1.001443199,3
0.590389657,-1.109684044,-0.227645237,-1.850507352,0.259516003,-0.421817192,3
-1.002358561,0.764856368,0.931519615,0.753723217,1.146411617,0.593940702,3
